Date,SPY,QQQ,IWM,IWD,IWF
2011-12-01,98.25186157226562,49.41627883911133,61.16486740112305,46.950035095214844,49.83692169189453
2012-01-01,103.46027374267578,53.781394958496094,65.85523223876953,49.09271240234375,53.068275451660156
2012-02-01,107.95099639892578,57.228797912597656,67.54703521728516,50.88032150268555,55.57098388671875
2012-03-01,110.93694305419922,60.01869583129883,69.01380920410156,52.19125747680664,57.225059509277344
2012-04-01,110.67926025390625,59.41747283935547,68.10521697998047,51.955230712890625,57.32366180419922
2012-05-01,104.0323486328125,55.234397888183594,63.624473571777344,48.945289611816406,53.64104080200195
2012-06-01,107.69609069824219,57.10343933105469,66.50853729248047,51.07920837402344,54.917789459228516
2012-07-01,109.53469848632812,57.80559539794922,65.82233428955078,51.81864929199219,55.72615051269531
2012-08-01,112.27882385253906,60.80293273925781,68.1494140625,53.00096893310547,57.539249420166016
2012-09-01,114.513916015625,61.16868209838867,70.09845733642578,54.35648727416992,58.140682220458984
2012-10-01,113.03016662597656,58.10462188720703,68.84521484375,54.37770462036133,56.65575408935547
2012-11-01,113.66984558105469,58.86506271362305,69.2247543334961,54.33982467651367,57.644500732421875
2012-12-01,113.87776947021484,58.26566696166992,71.11389923095703,55.150177001953125,57.30326461791992
2013-01-01,120.55619049072266,60.155479431152344,76.20450592041016,59.07904052734375,60.098262786865234
2013-02-01,122.09434509277344,60.36237335205078,76.97013092041016,59.7960090637207,60.74977493286133
2013-03-01,126.16929626464844,62.04461669921875,80.3303451538086,61.908687591552734,62.83643341064453
2013-04-01,129.165283203125,63.76612091064453,80.27465057373047,63.141319274902344,64.37442779541016
2013-05-01,132.21478271484375,66.0473403930664,83.43106079101562,64.82733917236328,65.61988830566406
2013-06-01,129.7637939453125,64.26204681396484,82.74857330322266,64.21426391601562,64.25077819824219
2013-07-01,137.19168090820312,68.5356674194336,88.43009948730469,67.31040954589844,67.54546356201172
2013-08-01,133.0770263671875,68.26435089111328,86.00714874267578,65.09953308105469,66.6257553100586
2013-09-01,136.62240600585938,71.34876251220703,91.34512329101562,66.43284606933594,69.34823608398438
2013-10-01,143.64578247070312,75.11029815673828,93.80473327636719,69.67980194091797,72.65066528320312
2013-11-01,147.903076171875,77.77759552001953,97.5160140991211,71.57705688476562,74.64380645751953
2013-12-01,150.9184112548828,79.80072021484375,99.10533142089844,72.92452239990234,76.47676849365234
2014-01-01,146.38925170898438,78.51612091064453,96.72725677490234,70.72909545898438,74.5364761352539
2014-02-01,153.05224609375,82.22032165527344,101.34974670410156,73.75953674316406,78.35932159423828
2014-03-01,153.64378356933594,80.12149810791016,100.33210754394531,75.17739868164062,77.29640197753906
2014-04-01,155.39463806152344,80.04823303222656,96.82135772705078,76.23970031738281,77.6064682006836
2014-05-01,159.0007781982422,83.638916015625,97.5822525024414,77.31228637695312,79.96332550048828
2014-06-01,161.5094757080078,86.02049255371094,102.7267837524414,79.28523254394531,81.4867935180664
2014-07-01,160.10267639160156,87.27112579345703,96.1383285522461,77.53153991699219,79.96332550048828
2014-08-01,166.42091369628906,91.64292907714844,101.16829681396484,80.77186584472656,83.87675476074219
2014-09-01,163.3612823486328,90.73367309570312,94.91035461425781,78.76518249511719,82.41963195800781
2014-10-01,167.9901580810547,93.35237884521484,101.44623565673828,80.80447387695312,84.76846313476562
2014-11-01,172.60519409179688,97.59651947021484,101.55939483642578,82.58345031738281,87.55620574951172
2014-12-01,171.22239685058594,95.0555419921875,104.10948181152344,82.54391479492188,86.25709533691406
2015-01-01,167.06619262695312,93.42303466796875,101.072998046875,79.75074005126953,85.31700134277344
2015-02-01,176.4561004638672,100.1686782836914,107.08321380615234,83.55218505859375,90.94084167480469
2015-03-01,172.9128875732422,97.581298828125,108.64692687988281,81.97752380371094,89.5824203491211
2015-04-01,175.39271545410156,99.6859130859375,106.18335723876953,83.11041259765625,90.3626480102539
2015-05-01,177.6475830078125,101.92727661132812,108.55796813964844,84.14140319824219,91.55282592773438
2015-06-01,173.19674682617188,99.16725158691406,109.40794372558594,82.43907928466797,89.95381927490234
2015-07-01,177.9706268310547,103.92552947998047,107.74309539794922,82.24726104736328,92.69757843017578
2015-08-01,167.123291015625,96.8331069946289,101.37163543701172,77.8834228515625,87.34181213378906
2015-09-01,162.0166473388672,94.4659423828125,96.09186553955078,75.0745620727539,84.78899383544922
2015-10-01,176.71168518066406,105.46253967285156,101.78606414794922,81.16251373291016,92.4657211303711
2015-11-01,177.3576202392578,106.10464477539062,105.1042251586914,81.5266342163086,92.74927520751953
2015-12-01,173.2612762451172,104.0946044921875,99.3857192993164,79.19593048095703,90.99308013916016
2016-01-01,165.61500549316406,97.19717407226562,91.25523376464844,75.51722717285156,86.15201568603516
2016-02-01,165.47821044921875,95.67567443847656,91.0513916015625,75.51722717285156,86.15201568603516
2016-03-01,175.70306396484375,101.92962646484375,98.05327606201172,80.50337982177734,91.61515045166016
2016-04-01,177.30528259277344,98.97402954101562,99.99234771728516,82.70567321777344,91.1055908203125
2016-05-01,180.32151794433594,103.29924011230469,102.23260498046875,83.9189224243164,92.89340209960938
2016-06-01,180.01214599609375,100.67791748046875,102.21481323242188,84.62390899658203,92.4879379272461
2016-07-01,187.5477294921875,108.16452026367188,107.62869262695312,86.55033111572266,96.50593566894531
2016-08-01,187.7723388671875,109.30034637451172,110.1505355834961,87.74273681640625,96.38796997070312
2016-09-01,186.8394317626953,111.44055938720703,111.02651977539062,87.1076889038086,96.37870788574219
2016-10-01,184.52764892578125,110.09175872802734,106.21530151367188,86.22943878173828,94.41919708251953
2016-11-01,191.32533264160156,110.5716781616211,117.96622467041016,91.09452819824219,96.48875427246094
2016-12-01,194.06002807617188,111.493896484375,120.87034606933594,92.85159301757812,97.35184478759766
2017-01-01,198.69692993164062,117.57146453857422,121.7109146118164,94.05419921875,100.95419311523438
2017-02-01,206.5040740966797,122.71525573730469,124.05996704101562,97.34202575683594,105.07247924804688
2017-03-01,205.86656188964844,124.94269561767578,123.7359390258789,95.91508483886719,106.03218078613281
2017-04-01,208.81454467773438,128.61685180664062,125.51844787597656,96.21732330322266,108.70771026611328
2017-05-01,211.76150512695312,133.6295166015625,123.04527282714844,96.05797576904297,111.52047729492188
2017-06-01,212.0772247314453,130.17733764648438,127.19725799560547,97.65152740478516,111.22147369384766
2017-07-01,217.49179077148438,135.8333282470703,127.7298355102539,98.29732513427734,113.72586059570312
2017-08-01,218.12637329101562,138.64996337890625,126.66796875,97.71308898925781,116.20550537109375
2017-09-01,221.42262268066406,137.93869018554688,134.32806396484375,100.0084457397461,117.28398895263672
2017-10-01,227.7650146484375,144.6085205078125,135.6347198486328,101.31726837158203,122.2398452758789
2017-11-01,234.7268829345703,147.45982360839844,139.62400817871094,104.40625762939453,125.84228515625
2017-12-01,236.36544799804688,148.0395965576172,138.54263305664062,105.51795959472656,126.67947387695312
2018-01-01,250.9630889892578,161.3401641845703,142.625,110.06774139404297,135.84103393554688
2018-02-01,241.83795166015625,159.25440979003906,137.14297485351562,104.74517822265625,132.30453491210938
2018-03-01,234.2707977294922,152.51126098632812,138.49290466308594,102.32276153564453,128.3435821533203
2018-04-01,236.4246063232422,153.5313720703125,140.1749267578125,103.21792602539062,129.05044555664062
2018-05-01,242.17185974121094,162.24111938476562,148.81472778320312,103.8269271850586,134.7061767578125
2018-06-01,242.47579956054688,163.74832153320312,149.72900390625,104.1099624633789,136.0018310546875
2018-07-01,252.58782958984375,168.68763732910156,151.64894104003906,107.4893798828125,139.5106658935547
2018-08-01,260.6504211425781,178.43898010253906,158.75877380371094,109.66326141357422,147.5134735107422
2018-09-01,261.0184631347656,177.61679077148438,154.65724182128906,109.24911499023438,147.95932006835938
2018-10-01,244.08096313476562,162.64154052734375,138.02902221679688,104.2580337524414,135.15243530273438
2018-11-01,248.60845947265625,162.2105712890625,140.41184997558594,107.20111846923828,136.33197021484375
2018-12-01,225.40264892578125,147.7392578125,123.18927764892578,96.40980529785156,124.52705383300781
2019-01-01,244.8712158203125,161.51248168945312,137.59556579589844,104.51510620117188,135.95925903320312
2019-02-01,252.8090057373047,166.34364318847656,144.7218475341797,107.8552474975586,140.84390258789062
2019-03-01,256.2562561035156,172.557861328125,141.31558227539062,107.9776840209961,144.40245056152344
2019-04-01,267.89971923828125,182.3785858154297,146.50518798828125,112.30224609375,151.24363708496094
2019-05-01,250.8154754638672,167.37765502929688,135.00059509277344,105.1113510131836,141.79092407226562
2019-06-01,266.9703674316406,179.68438720703125,143.9228973388672,111.8363265991211,150.53561401367188
2019-07-01,272.324951171875,184.28622436523438,145.414794921875,113.54529571533203,154.7785186767578
2019-08-01,267.7652587890625,180.78561401367188,138.244384765625,110.13292694091797,153.44485473632812
2019-09-01,271.72052001953125,182.077880859375,140.56643676757812,113.38615417480469,153.15704345703125
2019-10-01,279.0093994140625,190.436279296875,144.8912811279297,115.72090911865234,157.9052276611328
2019-11-01,289.109130859375,198.18592834472656,150.78207397460938,119.28852081298828,164.9183349609375
2019-12-01,296.05377197265625,205.4426727294922,154.4171600341797,121.42373657226562,169.23777770996094
2020-01-01,297.38916015625,212.1439208984375,150.17518615722656,119.84590148925781,173.51953125
2020-02-01,273.8460693359375,199.29339599609375,136.8911590576172,108.71018981933594,162.0126495361328
2020-03-01,238.2495880126953,184.38031005859375,107.07687377929688,88.99609375,145.3069610595703
2020-04-01,270.0821838378906,212.44068908691406,122.37584686279297,99.78981018066406,167.14663696289062
2020-05-01,282.9504089355469,226.46365356445312,130.44284057617188,103.27391052246094,178.31033325195312
2020-06-01,286.7066955566406,240.2828826904297,134.46224975585938,101.91647338867188,185.6916046142578
2020-07-01,304.92742919921875,258.3838806152344,138.85572814941406,106.64804077148438,200.5278778076172
2020-08-01,326.21038818359375,286.66326904296875,146.45999145507812,111.00028228759766,220.92184448242188
2020-09-01,312.7439880371094,270.09808349609375,141.14547729492188,107.55855560302734,210.2305450439453
2020-10-01,306.1669006347656,261.87371826171875,144.8048858642578,106.93707275390625,203.55844116210938
2020-11-01,339.47076416015625,291.27117919921875,171.2233123779297,121.29244995117188,224.5961456298828
2020-12-01,350.5532531738281,304.99774169921875,185.4493865966797,125.2591781616211,234.21168518066406
2021-01-01,348.4600524902344,306.3492431640625,195.04197692871094,124.62619018554688,232.74069213867188
2021-02-01,358.1491394042969,305.9400939941406,207.13961791992188,132.0978546142578,232.67257690429688
2021-03-01,373.18658447265625,310.7999267578125,209.63507080078125,139.44992065429688,236.43746948242188
2021-04-01,394.2190856933594,329.5833435058594,213.78419494628906,145.571533203125,253.05799865722656
2021-05-01,396.8074951171875,325.6242370605469,214.3640899658203,148.87933349609375,249.5506591796875
2021-06-01,404.3839416503906,345.6144104003906,218.04299926757812,146.5601806640625,264.4960021972656
2021-07-01,415.6112060546875,355.91455078125,210.44947814941406,148.34579467773438,273.76025390625
2021-08-01,427.9797058105469,370.929443359375,215.08595275878906,151.23907470703125,283.7484130859375
2021-09-01,406.7304382324219,349.4615173339844,208.25978088378906,145.1372528076172,267.3029479980469
2021-10-01,436.66259765625,377.3610534667969,217.77154541015625,153.3606414794922,291.1381530761719
2021-11-01,433.154052734375,384.89642333984375,208.33685302734375,147.88949584960938,292.9748840332031
2021-12-01,451.599853515625,388.8351135253906,212.42393493652344,156.5203399658203,298.5533752441406
2022-01-01,429.2848815917969,355.27679443359375,192.753662109375,153.47808837890625,272.99285888671875
2022-02-01,416.6136779785156,339.3747253417969,194.74595642089844,151.6339111328125,261.6255187988281
2022-03-01,430.93560791015625,354.7777404785156,196.61373901367188,155.37838745117188,271.5939636230469
2022-04-01,394.333984375,306.9220275878906,177.4988250732422,147.06463623046875,238.80494689941406
2022-05-01,395.2240905761719,302.05242919921875,177.84432983398438,149.9790496826172,233.347900390625
2022-06-01,361.07403564453125,274.6180725097656,162.53692626953125,136.2907257080078,214.26312255859375
2022-07-01,396.0278015136719,309.6815185546875,180.1797637939453,145.87045288085938,240.59039306640625
2022-08-01,379.8691101074219,293.7880554199219,176.57135009765625,141.55654907226562,229.34445190429688
2022-09-01,343.34130859375,262.36444091796875,158.6929168701172,128.36935424804688,206.46986389160156
2022-10-01,372.77166748046875,273.3489990234375,177.32029724121094,142.294921875,219.0101776123047
2022-11-01,393.4945373535156,288.50384521484375,181.2278289794922,151.0850067138672,228.8793182373047
2022-12-01,369.1231384277344,261.87213134765625,168.6443328857422,144.1099395751953,210.80393981933594
2023-01-01,394.137939453125,290.4366760253906,186.05763244628906,152.47718811035156,228.93380737304688
